Txn Date,Store,Category,Payment Type,Basket Items,Basket Value
12.05.2025,Store 38,Networking,Card,1,365.66
30.11.2025,Store 02,Storage,Voucher,1,220.89
27.11.2024,Store 29,Laptops,Wallet,14,163.16
23.07.2024,Store 11,Laptops,Voucher,2,114.76
16.03.2025,Store 19,Storage,Wallet,21,434.12
28.11.2025,Store 15,Laptops,Wallet,9,17.59
20.02.2025,Store 18,Peripherals,Voucher,6,300.06
15.07.2025,Store 38,Monitors,Voucher,3,174.46
10.02.2024,Store 24,Monitors,Voucher,7,251.6
29.03.2024,Store 37,Monitors,Voucher,12,139.8
27.10.2024,Store 37,Peripherals,Voucher,5,209.56
20.03.2024,Store 22,Networking,Voucher,7,414.92
17.08.2025,Store 27,Laptops,Wallet,17,73.47
01.10.2024,Store 27,Networking,Cash,21,13.36
14.05.2024,Store 25,Peripherals,Voucher,14,200.21
24.05.2025,Store 31,Monitors,Voucher,10,227.89
29.02.2024,Store 01,Laptops,Card,9,140.04
26.12.2024,Store 18,Monitors,Card,4,103.52
24.04.2024,Store 06,Laptops,Voucher,22,245.89
12.06.2024,Store 37,Peripherals,Card,3,61.36
05.05.2025,Store 06,Networking,Card,17,464.3
17.07.2024,Store 27,Storage,Cash,21,62.87
10.07.2025,Store 38,Networking,Card,20,280.24
30.12.2024,Store 28,Laptops,Card,21,401.08
21.06.2025,Store 27,Networking,Cash,6,280.65
06.11.2024,Store 17,Networking,Wallet,14,270.7
01.09.2024,Store 29,Networking,Voucher,12,307.51
13.06.2024,Store 33,Peripherals,Voucher,3,422.84
08.06.2025,Store 30,Laptops,Cash,1,184.77
11.01.2024,Store 18,Laptops,Cash,12,205.74
07.08.2024,Store 33,Peripherals,Voucher,22,19.34
13.01.2024,Store 22,Monitors,Cash,21,220.87
02.06.2025,Store 14,Storage,Cash,10,360.05
12.01.2024,Store 01,Networking,Card,18,176.24
10.06.2024,Store 15,Peripherals,Voucher,5,262.24
11.04.2024,Store 40,Peripherals,Card,12,268.99
21.03.2025,Store 18,Networking,Voucher,17,291.8
25.04.2024,Store 31,Laptops,Card,5,450.64
07.09.2024,Store 38,Peripherals,Voucher,14,35.31
30.08.2024,Store 38,Monitors,Wallet,11,102.98
29.01.2024,Store 20,Laptops,Cash,8,479.87
16.01.2025,Store 04,Laptops,Card,4,127.89
01.06.2025,Store 40,Laptops,Card,14,49.64
20.02.2024,Store 32,Storage,Voucher,22,325.72
04.06.2025,Store 25,Peripherals,Voucher,5,165.41
12.06.2025,Store 24,Peripherals,Wallet,20,109.7
22.06.2024,Store 21,Peripherals,Wallet,1,466.71
06.02.2024,Store 03,Storage,Cash,5,162.95
03.07.2025,Store 26,Networking,Voucher,16,451.7
19.10.2025,Store 24,Networking,Wallet,17,127.68
18.12.2024,Store 38,Monitors,Voucher,12,162.86
18.10.2024,Store 24,Networking,Cash,10,441.75
23.07.2025,Store 17,Monitors,Wallet,15,164.49
31.07.2024,Store 27,Networking,Wallet,2,57.45
31.05.2025,Store 17,Storage,Card,22,192.68
12.07.2025,Store 23,Monitors,Wallet,17,213.33
10.01.2024,Store 25,Storage,Cash,2,62.58
05.04.2025,Store 18,Storage,Voucher,7,310.33
10.07.2024,Store 08,Networking,Voucher,13,184
02.10.2024,Store 27,Monitors,Cash,12,180.46
23.12.2024,Store 34,Monitors,Voucher,3,310.56
26.07.2024,Store 13,Storage,Cash,13,163.63
13.07.2025,Store 09,Storage,Wallet,17,385.59
31.08.2025,Store 10,Networking,Cash,16,90.35
28.06.2024,Store 12,Monitors,Voucher,9,263.89
09.07.2025,Store 27,Peripherals,Cash,5,61.09
25.11.2024,Store 39,Peripherals,Cash,16,120.46
03.09.2024,Store 15,Peripherals,Wallet,12,194.46
01.05.2025,Store 31,Laptops,Card,15,99.85
31.07.2025,Store 09,Peripherals,Cash,6,213.12
06.01.2024,Store 11,Peripherals,Voucher,10,199.05
06.06.2024,Store 40,Peripherals,Card,9,190.69
06.02.2025,Store 19,Peripherals,Card,13,373.56
27.08.2024,Store 09,Peripherals,Card,15,390.58
28.09.2025,Store 05,Storage,Card,14,131.2
20.07.2024,Store 13,Laptops,Cash,3,158.66
09.05.2024,Store 26,Peripherals,Voucher,4,219.24
28.03.2024,Store 19,Laptops,Wallet,2,341.44
24.11.2024,Store 29,Peripherals,Wallet,1,79.88
26.04.2024,Store 12,Monitors,Cash,15,40.14
21.07.2024,Store 15,Peripherals,Wallet,4,318.02
24.11.2025,Store 19,Storage,Wallet,6,242.14
13.07.2025,Store 08,Monitors,Cash,7,128.38
03.11.2025,Store 27,Monitors,Card,18,322.49
15.05.2025,Store 37,Monitors,Cash,11,108.39
05.04.2024,Store 38,Storage,Wallet,1,95.72
20.11.2024,Store 06,Monitors,Card,16,89.21
16.03.2025,Store 32,Networking,Voucher,19,269.13
02.03.2025,Store 26,Monitors,Voucher,6,317.54
13.06.2024,Store 18,Peripherals,Voucher,3,257.46
16.02.2024,Store 40,Monitors,Card,13,197.65
05.05.2024,Store 27,Peripherals,Cash,11,121.65
18.08.2025,Store 08,Networking,Voucher,10,355.42
18.03.2024,Store 18,Monitors,Card,21,130.14
06.01.2024,Store 17,Monitors,Cash,9,176.62
06.01.2025,Store 25,Monitors,Voucher,7,181.91
28.02.2024,Store 01,Storage,Cash,16,86.04
02.07.2025,Store 30,Networking,Card,11,422.59
16.06.2025,Store 20,Storage,Wallet,5,330.85
10.02.2024,Store 28,Networking,Voucher,6,246.47
05.03.2024,Store 26,Storage,Cash,2,117.11
19.06.2025,Store 25,Monitors,Voucher,18,17.03
16.06.2025,Store 34,Peripherals,Voucher,20,40.45
04.08.2025,Store 19,Peripherals,Voucher,22,460.14
14.06.2025,Store 02,Networking,Wallet,20,169.3
26.10.2025,Store 05,Monitors,Card,6,137.39
09.04.2025,Store 23,Monitors,Voucher,8,375.57
01.12.2025,Store 32,Networking,Voucher,3,203.93
20.04.2025,Store 40,Laptops,Wallet,14,62
27.09.2024,Store 36,Storage,Wallet,22,97.09
30.06.2025,Store 34,Storage,Cash,11,373.19
01.11.2025,Store 31,Peripherals,Cash,21,201.48
21.04.2025,Store 16,Monitors,Voucher,19,261.32
17.01.2025,Store 20,Networking,Cash,18,167.86
27.11.2025,Store 38,Networking,Card,14,194.72
21.03.2025,Store 14,Networking,Card,19,457.89
17.07.2024,Store 19,Peripherals,Wallet,5,137.2
25.01.2024,Store 16,Storage,Cash,18,395.67
14.10.2025,Store 33,Monitors,Voucher,21,93.75
06.01.2025,Store 33,Monitors,Wallet,13,9.46
26.11.2024,Store 29,Networking,Cash,6,383.47
06.02.2025,Store 25,Peripherals,Wallet,19,417.65
04.10.2024,Store 28,Laptops,Wallet,18,11.88
30.04.2024,Store 23,Laptops,Wallet,22,153.69
26.08.2025,Store 22,Networking,Wallet,17,316.38
05.08.2024,Store 34,Storage,Voucher,7,316.55
31.10.2024,Store 01,Networking,Voucher,21,422.02
21.02.2024,Store 02,Peripherals,Wallet,1,324.4
17.12.2024,Store 20,Storage,Card,8,451.97
13.06.2025,Store 02,Storage,Voucher,13,241.43
07.08.2024,Store 15,Peripherals,Card,19,407.01
01.01.2024,Store 06,Storage,Card,9,237.81
27.06.2024,Store 21,Peripherals,Wallet,13,165.77
20.04.2025,Store 40,Storage,Card,4,190
05.11.2024,Store 04,Monitors,Voucher,13,219.42
23.12.2024,Store 38,Monitors,Wallet,9,6.86
22.04.2025,Store 04,Peripherals,Cash,1,278.05
29.06.2024,Store 29,Networking,Cash,4,176.8
15.12.2024,Store 03,Peripherals,Card,12,290.38
22.12.2024,Store 29,Peripherals,Voucher,18,257.59
23.09.2024,Store 28,Peripherals,Cash,17,355.89
11.03.2025,Store 11,Monitors,Voucher,14,169.06
11.08.2025,Store 20,Storage,Wallet,16,45.55
28.03.2025,Store 25,Storage,Voucher,19,81.7
23.11.2025,Store 36,Laptops,Cash,18,159.78
08.11.2024,Store 25,Storage,Wallet,12,131.66
19.12.2024,Store 37,Peripherals,Cash,4,204.28
23.01.2024,Store 22,Peripherals,Wallet,22,310.55
04.10.2025,Store 09,Storage,Card,4,88.93
10.06.2025,Store 24,Networking,Voucher,10,387.27
05.03.2024,Store 40,Storage,Wallet,10,391.91
22.03.2025,Store 33,Laptops,Wallet,20,44.93
28.06.2024,Store 07,Networking,Cash,11,246.49
16.02.2024,Store 17,Monitors,Card,1,302.32
27.07.2025,Store 04,Storage,Card,4,458.95
06.08.2024,Store 01,Storage,Wallet,4,28.88
08.07.2024,Store 34,Storage,Voucher,8,307.18
08.02.2024,Store 02,Peripherals,Wallet,20,210.92
21.03.2025,Store 23,Networking,Card,15,249.38
09.04.2025,Store 31,Laptops,Wallet,3,380.34
25.05.2024,Store 12,Networking,Card,21,221.2
07.03.2025,Store 40,Networking,Cash,5,20.5
23.03.2024,Store 19,Storage,Voucher,14,249.66
03.03.2025,Store 39,Monitors,Cash,8,402.05
14.06.2024,Store 22,Peripherals,Cash,13,130.68
05.11.2025,Store 18,Storage,Voucher,18,86.52
21.03.2024,Store 27,Storage,Cash,22,173.78
04.07.2024,Store 18,Peripherals,Cash,18,326.65
19.06.2024,Store 04,Monitors,Cash,9,248.11
14.01.2025,Store 01,Laptops,Wallet,4,23.64
03.07.2024,Store 25,Networking,Voucher,7,331.17
18.06.2025,Store 05,Storage,Card,14,236.49
28.01.2025,Store 40,Storage,Wallet,18,212.39
14.10.2025,Store 04,Storage,Card,5,270.19
18.04.2024,Store 37,Networking,Card,15,197.51
25.06.2025,Store 09,Networking,Card,18,197.47
24.09.2024,Store 21,Storage,Cash,13,344.6
05.06.2024,Store 30,Laptops,Cash,14,222.52
05.09.2024,Store 33,Networking,Cash,9,468.28
10.09.2024,Store 04,Storage,Voucher,12,104.77
13.03.2025,Store 24,Networking,Card,13,343.74
28.05.2025,Store 21,Monitors,Voucher,21,405.39
08.08.2025,Store 16,Laptops,Card,21,347.82
02.02.2024,Store 15,Storage,Card,8,301.61
12.09.2024,Store 29,Storage,Card,11,133.63
30.04.2024,Store 40,Networking,Voucher,4,389.49
26.06.2024,Store 31,Monitors,Card,19,420.64
05.09.2025,Store 02,Monitors,Wallet,20,454.24
17.02.2024,Store 34,Storage,Voucher,15,441.85
04.02.2025,Store 33,Laptops,Voucher,14,317.59
23.08.2024,Store 18,Laptops,Card,20,208.26
01.05.2025,Store 15,Storage,Wallet,6,160.41
26.11.2024,Store 01,Networking,Voucher,10,193.29
24.09.2025,Store 30,Storage,Wallet,12,165.16
25.01.2025,Store 03,Peripherals,Voucher,11,383.81
11.04.2025,Store 19,Laptops,Voucher,15,80.48
25.10.2024,Store 24,Monitors,Cash,10,139.21
24.06.2025,Store 13,Monitors,Cash,15,455.34
21.07.2024,Store 17,Networking,Card,13,155.73
04.11.2025,Store 01,Storage,Voucher,16,212.84
16.03.2025,Store 04,Monitors,Card,3,303.42
25.09.2024,Store 35,Storage,Cash,19,243.4
04.12.2024,Store 34,Storage,Voucher,17,425.71
20.12.2024,Store 09,Laptops,Card,20,318.52
19.07.2024,Store 03,Laptops,Voucher,6,308.67
14.02.2025,Store 38,Peripherals,Card,14,120.62
08.11.2024,Store 38,Peripherals,Cash,22,444.74
20.01.2024,Store 14,Storage,Voucher,10,100.16
27.01.2024,Store 07,Storage,Wallet,15,478.15
16.01.2024,Store 14,Storage,Voucher,6,235.15
05.12.2024,Store 25,Peripherals,Wallet,20,402.91
30.03.2024,Store 05,Monitors,Cash,16,155.72
15.04.2024,Store 32,Monitors,Card,3,23.79
26.04.2024,Store 07,Networking,Wallet,6,278.73
05.11.2025,Store 30,Networking,Cash,22,374.26
12.04.2025,Store 14,Peripherals,Wallet,20,191.28
19.01.2024,Store 13,Laptops,Voucher,5,130.99
19.08.2025,Store 32,Laptops,Wallet,14,141.18
12.04.2025,Store 11,Storage,Cash,19,348.52
18.10.2025,Store 17,Peripherals,Voucher,13,92.92
09.02.2025,Store 33,Laptops,Card,15,37.37
02.07.2024,Store 03,Laptops,Wallet,20,454.59
19.08.2025,Store 13,Monitors,Wallet,18,432.42
10.03.2025,Store 18,Storage,Cash,1,354.02
09.07.2025,Store 20,Laptops,Card,17,227.34
30.10.2024,Store 23,Monitors,Cash,11,3.63
19.08.2024,Store 33,Storage,Voucher,2,284.05
05.08.2025,Store 08,Laptops,Card,15,282.75
11.08.2025,Store 06,Peripherals,Wallet,15,315.96
29.11.2024,Store 22,Monitors,Cash,18,197.22
28.10.2025,Store 26,Storage,Card,16,161.73
29.07.2025,Store 10,Laptops,Voucher,7,44.31
22.02.2024,Store 19,Storage,Wallet,16,251.59
03.08.2024,Store 09,Monitors,Cash,3,186.44
26.01.2025,Store 28,Storage,Voucher,17,273.56
17.02.2024,Store 37,Laptops,Voucher,19,383.67
07.11.2025,Store 39,Monitors,Cash,3,432.57
27.03.2024,Store 02,Peripherals,Voucher,2,100.24
26.08.2025,Store 15,Storage,Cash,1,223.29
18.06.2025,Store 02,Networking,Cash,1,250.71
27.03.2024,Store 07,Networking,Cash,2,444.42
28.01.2024,Store 31,Monitors,Card,18,401.42
11.02.2024,Store 06,Monitors,Voucher,8,62.52
06.09.2025,Store 15,Networking,Card,21,262.32
15.11.2025,Store 16,Monitors,Wallet,4,378.02
06.12.2024,Store 21,Monitors,Wallet,1,25.87
07.05.2024,Store 04,Monitors,Voucher,4,204.68
26.02.2024,Store 10,Networking,Cash,5,325.45
11.04.2025,Store 30,Peripherals,Cash,12,61.77
13.11.2024,Store 18,Storage,Wallet,1,244.97
18.12.2024,Store 08,Monitors,Wallet,8,418.09
15.11.2025,Store 25,Monitors,Voucher,19,385.73
20.08.2024,Store 16,Storage,Cash,18,59.87
28.06.2025,Store 05,Networking,Cash,15,39.7
30.03.2024,Store 27,Storage,Card,13,238.75
28.09.2024,Store 05,Networking,Card,4,95.92
02.08.2025,Store 29,Monitors,Wallet,14,384.93
23.03.2025,Store 27,Laptops,Card,20,230.29
17.04.2024,Store 27,Laptops,Voucher,5,390.04
29.04.2025,Store 05,Peripherals,Wallet,16,149.21
29.10.2025,Store 31,Laptops,Card,18,375.14
23.02.2025,Store 24,Laptops,Cash,8,361.94
06.08.2025,Store 29,Storage,Wallet,14,422.03
24.04.2025,Store 07,Monitors,Card,13,61.59
20.11.2024,Store 06,Storage,Wallet,19,78.61
13.10.2024,Store 38,Peripherals,Wallet,20,280.65
09.08.2025,Store 37,Peripherals,Wallet,17,397.55
14.09.2025,Store 30,Laptops,Cash,11,470.24
06.12.2024,Store 27,Peripherals,Wallet,10,272.48
04.05.2025,Store 14,Storage,Voucher,4,321.77
17.02.2024,Store 25,Networking,Wallet,4,330.69
06.07.2025,Store 24,Laptops,Voucher,5,128.12
15.07.2025,Store 26,Peripherals,Card,2,255.53
13.03.2024,Store 07,Networking,Voucher,20,261.43
26.01.2025,Store 12,Storage,Card,1,107.39
26.03.2024,Store 10,Peripherals,Cash,10,393.62
26.01.2024,Store 11,Storage,Cash,16,412.28
04.08.2024,Store 09,Monitors,Cash,14,427.96
24.07.2025,Store 38,Peripherals,Wallet,20,470.9
14.09.2025,Store 26,Storage,Card,1,425.55
27.01.2024,Store 23,Storage,Voucher,10,473.35
21.08.2024,Store 06,Monitors,Wallet,11,452.1
31.10.2025,Store 31,Networking,Cash,11,220.83
01.02.2025,Store 07,Peripherals,Voucher,19,12.76
11.04.2024,Store 15,Storage,Voucher,17,218.4
17.01.2024,Store 04,Laptops,Card,18,349.66
06.09.2025,Store 40,Storage,Card,5,270.16
11.11.2024,Store 18,Laptops,Card,2,467.97
01.08.2024,Store 14,Monitors,Cash,21,390.41
17.03.2025,Store 32,Peripherals,Voucher,2,433.82
24.11.2025,Store 25,Monitors,Voucher,1,343.2
20.11.2024,Store 06,Storage,Card,8,168.38
12.08.2025,Store 04,Peripherals,Wallet,20,300.87
07.06.2024,Store 13,Networking,Cash,18,228.66
01.07.2025,Store 22,Peripherals,Cash,1,341.8
29.07.2024,Store 04,Monitors,Card,17,364.9
03.02.2025,Store 26,Storage,Wallet,16,177.72
14.08.2025,Store 30,Monitors,Wallet,3,69.93
16.06.2024,Store 35,Monitors,Card,16,386.43
09.05.2024,Store 10,Storage,Card,10,28.1
23.08.2024,Store 13,Laptops,Card,9,387.55
17.05.2024,Store 14,Laptops,Wallet,14,153.63
17.08.2025,Store 06,Laptops,Cash,19,276.71
02.11.2024,Store 39,Networking,Wallet,20,24.92
20.05.2024,Store 38,Networking,Cash,10,122.07
01.04.2025,Store 23,Monitors,Card,15,177.48
07.11.2024,Store 40,Peripherals,Wallet,3,293.77
08.09.2024,Store 10,Networking,Cash,3,276.12
08.05.2024,Store 20,Laptops,Voucher,2,77.8
16.08.2024,Store 39,Monitors,Wallet,6,97.82
12.02.2024,Store 03,Monitors,Wallet,12,295.04
10.06.2025,Store 39,Peripherals,Wallet,9,422.16
19.10.2024,Store 25,Storage,Voucher,15,193.37
31.10.2025,Store 39,Networking,Voucher,14,165.4
12.06.2024,Store 13,Networking,Cash,20,289.55
16.01.2025,Store 39,Storage,Card,11,438.35
02.02.2024,Store 09,Networking,Cash,15,435.32
29.01.2025,Store 29,Monitors,Card,4,119.13
04.08.2024,Store 16,Peripherals,Cash,20,405.83
14.08.2024,Store 33,Monitors,Wallet,15,111.58
02.02.2024,Store 20,Networking,Card,21,24.93
29.07.2025,Store 23,Storage,Cash,21,61.92
23.10.2024,Store 26,Laptops,Wallet,5,113.51
04.02.2025,Store 09,Monitors,Wallet,2,322.28
04.07.2024,Store 40,Storage,Wallet,7,456.78
28.08.2025,Store 33,Peripherals,Card,2,280.87
07.05.2024,Store 24,Peripherals,Wallet,5,304.57
13.07.2025,Store 02,Peripherals,Card,14,148.44
31.01.2025,Store 06,Storage,Cash,13,134.57
05.05.2025,Store 02,Peripherals,Wallet,6,259.96
24.02.2025,Store 37,Storage,Voucher,2,462.72
17.05.2024,Store 38,Laptops,Card,8,327.43
21.03.2025,Store 32,Networking,Wallet,3,112.37
15.05.2024,Store 13,Monitors,Voucher,8,225.21
27.09.2025,Store 36,Laptops,Wallet,17,272.92
13.02.2025,Store 26,Peripherals,Card,12,60.73
14.05.2025,Store 35,Storage,Wallet,19,278.58
15.05.2025,Store 15,Networking,Cash,14,188.46
12.01.2024,Store 12,Laptops,Card,2,206.67
29.03.2024,Store 32,Networking,Cash,6,375.56
17.05.2024,Store 32,Storage,Card,10,218.73
15.09.2025,Store 08,Laptops,Card,18,243.47
09.10.2024,Store 26,Networking,Voucher,7,309.96
05.09.2025,Store 20,Storage,Card,4,365.17
15.05.2025,Store 17,Peripherals,Wallet,15,282.36
25.10.2025,Store 29,Storage,Voucher,3,7.49
21.07.2024,Store 05,Peripherals,Cash,11,248.03
24.01.2025,Store 35,Storage,Card,15,311.3
14.05.2025,Store 35,Storage,Wallet,18,128.75
28.06.2024,Store 08,Storage,Cash,17,333.07
23.03.2024,Store 15,Monitors,Voucher,13,345.05
11.10.2025,Store 40,Storage,Card,7,150.18
05.05.2024,Store 08,Peripherals,Card,8,135.65
15.11.2024,Store 21,Laptops,Cash,4,169.76
11.10.2025,Store 05,Networking,Voucher,22,321.92
04.01.2025,Store 28,Laptops,Wallet,11,349.95
19.03.2024,Store 07,Laptops,Card,13,373.31
18.09.2025,Store 08,Monitors,Wallet,20,257.64
06.08.2024,Store 25,Storage,Card,16,204.08
22.07.2024,Store 10,Storage,Wallet,20,409.23
01.01.2025,Store 29,Peripherals,Wallet,19,360.91
05.02.2025,Store 09,Monitors,Voucher,5,294.55
08.08.2024,Store 34,Storage,Wallet,19,326.83
01.05.2025,Store 21,Storage,Wallet,1,419.95
04.10.2025,Store 07,Networking,Card,12,223.7
21.03.2024,Store 18,Storage,Wallet,9,303.37
26.01.2025,Store 01,Laptops,Voucher,5,257.25
14.08.2024,Store 07,Networking,Wallet,14,214.5
24.10.2025,Store 08,Storage,Card,16,130.56
22.10.2025,Store 09,Monitors,Card,20,16.82
11.04.2024,Store 21,Laptops,Card,20,36.99
18.03.2024,Store 04,Monitors,Cash,20,250.71
19.05.2025,Store 18,Storage,Card,18,38.53
26.10.2024,Store 12,Networking,Wallet,10,90.73
10.11.2024,Store 30,Storage,Cash,21,253.81
07.09.2024,Store 36,Storage,Cash,11,396.41
16.09.2024,Store 20,Monitors,Voucher,16,251.79
07.02.2025,Store 02,Networking,Voucher,5,56.09
03.02.2024,Store 38,Peripherals,Wallet,7,53.44
23.06.2024,Store 24,Laptops,Voucher,7,17.44
04.02.2025,Store 24,Laptops,Card,7,378.59
02.04.2024,Store 39,Laptops,Voucher,9,19.55
28.01.2025,Store 07,Peripherals,Wallet,1,99.72
07.12.2024,Store 40,Monitors,Voucher,20,126.44
20.04.2025,Store 13,Monitors,Cash,6,188.82
05.09.2025,Store 37,Peripherals,Card,11,264.44
03.09.2024,Store 31,Monitors,Wallet,16,212.95
04.02.2024,Store 04,Networking,Cash,5,43.35
12.01.2025,Store 02,Monitors,Cash,3,60.26
25.05.2025,Store 35,Peripherals,Card,16,449.52
26.08.2025,Store 35,Storage,Voucher,17,23.06
11.08.2024,Store 13,Monitors,Card,14,165.19
30.05.2024,Store 23,Peripherals,Cash,22,115.23
05.02.2025,Store 13,Monitors,Cash,3,275.08
05.12.2024,Store 23,Laptops,Cash,8,129.28
06.12.2024,Store 34,Peripherals,Cash,18,344.75
09.04.2025,Store 01,Peripherals,Wallet,10,54.17
10.11.2025,Store 30,Storage,Card,13,113.22
11.10.2024,Store 05,Laptops,Wallet,2,461.7
18.07.2025,Store 01,Laptops,Wallet,6,139.87
28.03.2024,Store 37,Networking,Cash,10,55.09
01.10.2024,Store 26,Storage,Cash,19,271.24
22.05.2025,Store 33,Networking,Card,13,320.02
14.01.2025,Store 37,Storage,Wallet,4,152.08
09.05.2024,Store 19,Peripherals,Cash,21,306.41
29.09.2025,Store 16,Networking,Wallet,14,80.66
05.10.2024,Store 10,Monitors,Wallet,22,321.56
18.11.2025,Store 31,Laptops,Wallet,7,124.2
01.05.2025,Store 12,Laptops,Card,5,423.4
01.08.2025,Store 19,Monitors,Card,12,95.35
01.04.2024,Store 37,Monitors,Cash,21,358.59
27.01.2024,Store 15,Laptops,Cash,12,279.1
05.08.2024,Store 23,Monitors,Card,6,472.01
15.07.2025,Store 06,Peripherals,Cash,16,475.37
10.10.2025,Store 26,Laptops,Voucher,2,446.37
19.07.2025,Store 29,Networking,Wallet,3,24.82
24.05.2025,Store 19,Laptops,Voucher,1,141.93
03.03.2024,Store 22,Monitors,Wallet,2,455.98
23.05.2024,Store 37,Networking,Voucher,1,40.97
19.06.2024,Store 11,Networking,Card,2,202.38
11.05.2025,Store 23,Laptops,Voucher,8,168.1
05.05.2024,Store 11,Peripherals,Voucher,10,41.17
19.08.2025,Store 07,Laptops,Card,20,353.22
05.06.2025,Store 38,Peripherals,Card,16,392.17
30.12.2024,Store 36,Laptops,Voucher,6,335.54
27.01.2024,Store 39,Networking,Voucher,6,76.81
30.11.2025,Store 15,Peripherals,Wallet,18,10.93
21.07.2024,Store 13,Monitors,Card,16,268.91
30.01.2024,Store 33,Storage,Voucher,8,347.55
31.08.2024,Store 27,Networking,Card,11,207.76
07.02.2024,Store 19,Monitors,Cash,19,99.49
22.01.2024,Store 12,Networking,Wallet,14,444.23
11.09.2025,Store 29,Monitors,Card,3,463.64
05.09.2024,Store 36,Storage,Card,17,390.41
15.05.2024,Store 20,Peripherals,Wallet,2,343.83
26.10.2024,Store 07,Peripherals,Card,10,322.84
07.05.2025,Store 27,Monitors,Voucher,4,393.14
26.01.2024,Store 29,Laptops,Wallet,16,186.43
18.05.2024,Store 19,Laptops,Cash,2,451.3
24.05.2025,Store 15,Laptops,Cash,8,261.35
10.09.2025,Store 39,Monitors,Cash,22,60
30.01.2024,Store 40,Storage,Voucher,4,219.12
21.05.2024,Store 38,Laptops,Voucher,14,217.76
27.05.2025,Store 37,Networking,Wallet,14,351.52
01.04.2025,Store 06,Laptops,Card,9,473.35
09.06.2024,Store 32,Storage,Card,8,268.95
29.01.2025,Store 32,Peripherals,Cash,22,90.29
05.12.2024,Store 15,Peripherals,Wallet,15,161.68
24.04.2025,Store 25,Peripherals,Wallet,12,11.67
08.08.2024,Store 40,Peripherals,Voucher,22,363.23
05.03.2024,Store 07,Monitors,Wallet,6,444.83
16.03.2024,Store 10,Networking,Cash,8,306.83
29.08.2024,Store 14,Monitors,Cash,22,465.73
22.01.2025,Store 09,Peripherals,Cash,14,47.25
05.10.2025,Store 30,Monitors,Wallet,8,472.11
26.09.2024,Store 20,Networking,Cash,11,101.81
08.11.2025,Store 16,Storage,Wallet,14,150.67
04.03.2025,Store 25,Storage,Cash,8,404.93
17.09.2024,Store 07,Networking,Card,7,104.99
